iMISID,ID,UJURIS,UJURIS1,NAME_CUT,UPO,NAMELSAD,TEST,USTATE,STATE_TITLE,COUNTYFP +,COUSUBFP,COUSUBNS,FIPS_PLACE_ID,ST_FIP,ICMA_REGION_CODE,UCNTY#,GEOID,UZIP,UTYPE,UID,UPOP,UGRAPH,UREGN,UMETRO,UFOG,STATEFP +,per_flood,drought,per_sea,flood_dummy,drought_dummy,sea_dummy,score_hazard,statereg,per_water,pop_total_log,pop_density_log,pop_growth,age_median,per_white,per_male,per_manufact,edu_bachelor,per_democrat,hh_oc,income_log,prior_env,prior_cli,greenaction,staffs,urban,impervious
205689,205689,City of Oakdale,"OAKDALE, CITY OF",Oakdale,Oakdale,Oakdale CCD,TRUE,CA,California,99,92210,1935226,52694,652694,WC,99,609992210,95361-3042,1,1,6,9,4,2,2,6,0.6030492,16,0,0,2,0,2,0,1.055330827,10.31075104,3.796083108,93.85925305,38.2,82.2,49.1,15.1,9.7758215,42.1,67.2,11.05109633,3,1,1,0,4,1
204064,204064,City of Ontario,"ONTARIO, CITY OF",Ontario,Ontario,Ontario CCD,TRUE,CA,California,71,92260,1935231,53896,653896,WC,71,607192260,91764-4105,1,1,3,9,4,2,2,6,3.72656,12,0,1,2,0,3,0,0,13.33034943,7.161803469,289.6017265,33.1,56.5,49.5,12.7,13.8013633,52.1,64.5,11.18791529,3,3,4,1,71,0
163854,163854,City of Palm Springs,"PALM SPRINGS, CITY OF",Palm Springs,Palm Springs,Palm Springs CCD,TRUE,CA,California,65,92340,1935239,55254,655254,WC,65,606592340,92263-2743,1,1,5,9,4,1,2,6,5.7713884,13,0,1,2,0,3,0,0,10.69139931,4.946018273,2.730861775,51.3,75.3,56.3,2.3,17.9305377,50.2,58.4,10.70335682,4,4,6,1,15,0
203909,203909,City of Pasadena,"PASADENA, CITY OF",Pasadena,Pasadena,Pasadena CCD,TRUE,CA,California,37,92400,1935245,56000,656000,WC,37,603792400,91101-1726,1,1,3,9,4,1,2,6,0,12,0,0,2,0,2,0,0,12.4988915,7.55054514,100.125433,39.7,56.3,48.5,6.2,29.6214776,69.2,56.1,11.25520341,3,3,4,2,98,0
205980,205980,City of Redding,"REDDING, CITY OF",Redding,Redding,Redding CCD,TRUE,CA,California,89,92568,1935262,59920,659920,WC,89,608992568,96001-2718,1,1,4,9,4,1,2,6,8.6823331,17,0,1,2,0,3,0,1.977044812,11.93586369,5.209081602,88.76398936,40.3,86.5,48.9,5.4,10.656113,35.9,61.9,10.68939621,4,2,2,0,24,1
204923,204923,City of Reedley,"REEDLEY, CITY OF",Reedley,Reedley,Reedley CCD,TRUE,CA,California,19,92600,1935265,60242,660242,WC,19,601992600,93654-2625,1,1,6,9,4,2,2,6,11.1144939,11,0,1,2,0,3,0,0,10.28058748,5.118332385,40.4943149,30.3,59.8,51,7.8,7.6492994,50.2,60.3,10.81162514,3,2,0,0,9,0
205693,205693,City of Ripon,"RIPON, CITY OF",Ripon,Ripon,Ripon CCD,TRUE,CA,California,77,92620,1935267,61026,661026,WC,77,607792620,95366-3028,1,1,6,9,4,2,2,6,9.3274804,16,0,1,2,0,3,0,0,9.722445177,5.152126849,64.47861226,37.8,79.9,49.1,8.9,14.11887,54.4,71.9,11.24780039,1,1,0,0,12,0
167174,167174,City of Rocklin,"ROCKLIN, CITY OF",Rocklin,Rocklin,Rocklin CCD,TRUE,CA,California,61,92645,1935179,62364,662364,WC,61,606192645,95677-2720,1,1,5,9,4,2,2,6,0,16.24736842,0,0,2,0,2,0,9.856827486,11.35302663,6.111568028,134.5802367,41.1,85.4,49,7.6,23.5614884,43.4,73.7,11.38127801,2,2,0,0,59,0
167186,167186,City of Roseville,"ROSEVILLE, CITY OF",Roseville,Roseville,Roseville CCD,TRUE,CA,California,61,92660,1935271,62938,662938,WC,61,606192660,95678,1,1,4,9,4,2,2,6,0,16.76767677,0,0,2,0,2,0,0,11.6559343,7.074191945,44.36005555,37.4,79.8,48,6.7,19.0231362,43.4,65,11.19950156,4,3,4,0,94,0
204824,204824,City of Santa Maria,"SANTA MARIA, CITY OF",Santa Maria,Santa Maria,Santa Maria CCD,TRUE,CA,California,83,92908,1935296,69196,669196,WC,83,608392908,93454-5163,1,1,4,9,4,1,2,6,5.7407002,12,0,1,2,0,3,0,0.304470017,11.79604213,5.481795816,71.42967852,30.7,62.2,50.2,7.7,7.7003847,51.4,59.4,10.8758183,3,2,0,0,14,1
166892,166892,City of Santa Rosa,"SANTA ROSA, CITY OF",Santa Rosa,Santa Rosa,Santa Rosa CCD,TRUE,CA,California,97,92940,1935299,70098,670098,WC,97,609792940,95404,1,1,3,9,4,1,2,6,4.754793,17,0,1,2,0,3,0,0,12.25364779,6.060517364,42.10847251,37.5,71.4,49.1,10.6,15.0898553,65.1,56.4,11.00341564,3,3,4,3,32,0
164724,164724,City of Shafter,"SHAFTER, CITY OF",Shafter,Shafter,Shafter CCD,TRUE,CA,California,29,93000,1935305,71106,671106,WC,29,602993000,93263-2047,1,1,6,9,4,2,2,6,1.7995287,12,0,1,2,0,3,0,0,9.98239115,3.944364431,69.92776382,26.9,50.2,54.2,5.8,3.0274227,40.1,57.6,10.51107684,3,2,1,0,3,0
205003,205003,City of Soledad,"SOLEDAD, CITY OF",Soledad,Soledad,Soledad CCD,TRUE,CA,California,53,93060,1935311,72520,672520,WC,53,605393060,93960-0156,1,1,6,9,4,2,2,6,3.30994,12,0,1,2,0,3,0,0,9.719684899,3.309650915,47.75814614,27.5,45.3,51,8.7,4.4088934,60.5,56.6,10.84507559,2,2,1,0,1,1
203935,203935,City of Thousand Oaks,"THOUSAND OAKS, CITY OF",Thousand Oaks,Thousand Oaks,Thousand Oaks CCD,TRUE,CA,California,111,93350,1935340,78582,678582,WC,111,611193350,91362-2996,1,1,3,9,4,2,2,6,3.9734928,12,0,1,2,0,3,0,0,11.97541972,6.45845178,35.72325969,42.3,80.8,48.7,11.5,27.6060875,55.2,74.2,11.50764153,3,2,1,0,67,1
207866,207866,City of Ukiah,"UKIAH, CITY OF",Ukiah,Ukiah,Ukiah CCD,TRUE,CA,California,45,93490,1935354,81134,681134,WC,45,604593490,95482-5400,1,1,6,9,4,3,2,6,4.9512503,17,0,1,2,0,3,0,0.9072009,10.20961103,4.07661893,75.27908627,36.2,70.2,48.9,6.9,9.5450588,69.6,48.8,10.71874174,3,3,2,2,5,1
206027,206027,City of Weed,"WEED, CITY OF",Weed,Weed,Weed CCD,TRUE,CA,California,93,93600,1935366,83850,683850,WC,93,609393600,96094-0470,1,1,8,9,4,3,2,6,4.2720261,15.02580644,0,1,2,0,3,0,0.716099455,8.886132618,2.458293659,142.8139691,44.3,82.7,50.9,10.1,13.3427762,43.3,66.8,10.53807828,2,1,0,0,1,0
205871,205871,City of Winters,"WINTERS, CITY OF",Winters,Winters,Winters CCD,TRUE,CA,California,113,93770,1935383,86034,686034,WC,113,611393770,95694-1923,1,1,7,9,4,2,2,6,6.9030051,17,0,1,2,0,3,0,0,9.000359807,3.328458565,32.34285714,35.9,69.3,50.5,6.9,11.815999,67.1,62.1,10.96700793,3,2,2,0,2,1
540494,540494,City of Castle Pines North,"CASTLE PINES NORTH, CITY OF",Castle Pines North,Castle Rock,Castle Rock CCD,TRUE,CO,Colorado,35,90513,1935418,12390,812390,MP,35,803590513,80108,1,1,7,8,4,2,2,8,1.9874969,16.28276878,0,1,2,0,3,0,0,10.6046277,4.08820235,324.4315789,38.2,91.7,49.3,7.4,29.0391291,40.8,80.4,11.42016304,2,1,1,0,7,0
157885,157885,City of Boulder,"BOULDER, CITY OF",Boulder,Boulder,Boulder CCD,TRUE,CO,Colorado,13,90342,1935409,7850,87850,MP,13,801390342,80306-0791,1,1,4,8,4,1,2,8,8.2969525,13.52767528,0,1,2,0,3,0,1.545212934,11.65826314,6.055283712,22.14992659,30.7,88.4,51.2,7.4,34.9538934,72.3,52.4,10.96098266,1,1,6,10,31,0
201581,201581,Town of Estes Park,"ESTES PARK, TOWN OF",Estes Park,Estes Park,Estes Park CCD,TRUE,CO,Colorado,69,91235,1935458,25115,825115,MP,69,806991235,80517-1200,1,2,7,8,4,2,2,8,0.3858606,11.44465468,0,0,2,0,2,0,0.128227635,9.333354148,2.366528875,108.9229632,52.4,92.9,48.4,8.2,21.5810142,54,72.6,10.97165782,4,2,4,0,2,0
201591,201591,City of Fort Collins,"FORT COLLINS, CITY OF",Fort Collins,Fort Collins,Fort Collins CCD,TRUE,CO,Colorado,69,91330,1935463,27425,827425,MP,69,806991330,80522-0580,1,1,3,8,4,1,2,8,6.3138777,11.04069766,0,1,2,0,3,0,3.134252743,11.96939416,6.113788379,33.03526279,30.4,88.9,50.1,8.8,25.4765964,54,56.8,10.80642959,4,4,5,1.5,44,0
201508,201508,City of Golden,"GOLDEN, CITY OF",Golden,Golden,Golden CCD,TRUE,CO,Colorado,59,91539,1935474,30835,830835,MP,59,805991539,80401-1097,1,1,6,8,4,2,2,8,1.6413791,13.93062201,0,1,2,0,3,0,0,10.47050446,4.434493289,105.4898304,40.2,92.5,54.1,9.3,32.8202995,72.3,73.3,11.25401224,4,3,6,1.25,10,0
201866,201866,City of Grand Junction,"GRAND JUNCTION, CITY OF",Grand Junction,Grand Junction,Grand Junction CCD,TRUE,CO,Colorado,77,91596,1935477,31660,831660,MP,77,807791596,81501-2628,1,1,5,8,4,1,2,8,11.5076141,25.27142855,0,1,2,0,3,0,0,11.36932065,6.405048257,106.3140094,38,89,49.5,5.4,15.0270894,34.5,67.7,10.82147684,2,1,4,10,89,1
158548,158548,City of Gunnison,"GUNNISON, CITY OF",Gunnison,Gunnison,Gunnison CCD,TRUE,CO,Colorado,51,91672,1935481,33640,833640,MP,51,805191672,81230-0239,1,1,7,8,4,3,2,8,2.1577214,13.74839892,0,1,2,0,3,0,0.272455526,9.202106567,1.105387486,83.36106489,31.3,90.1,54.2,1.4,20.7041858,73.7,56.6,10.71792273,3,2,4,0,0,0
201606,201606,City of Loveland,"LOVELAND, CITY OF",Loveland,Loveland,Loveland CCD,TRUE,CO,Colorado,69,92337,1935516,46465,846465,MP,69,806992337,80537-5773,1,1,4,8,4,1,2,8,2.6557395,11.7872969,0,1,2,0,3,0,1.704728489,11.46775026,4.944519001,88.86934872,39.9,91.9,48.8,13.2,20.370854,44.7,71.9,11.00104929,2,1,2,1,15,0
201731,201731,City of Pueblo,"PUEBLO, CITY OF",Pueblo,Pueblo,Pueblo CCD,TRUE,CO,Colorado,101,92983,1935550,62000,862000,MP,101,810192983,81002-1427,1,1,3,8,4,1,2,8,0.0000427,23.25856162,0,0,2,0,2,0,0.736813669,11.62349141,4.558247341,9.371236083,37.9,75.8,48.9,6.8,9.8028836,34.4,61.3,10.45435086,1,1,0,0,10,0
201767,201767,City of Rocky Ford,"ROCKY FORD, CITY OF",Rocky Ford,Rocky Ford,Rocky Ford CCD,TRUE,CO,Colorado,89,93116,1935557,65190,865190,MP,89,808993116,81067-1702,1,1,8,8,4,3,1,8,0,24.1849711,0,0,2,0,2,0,0.961431974,8.598957493,3.46599108,26.59822678,42.7,75.9,49.3,9.8,7.2991324,35.4,63.8,10.26764444,2,1,1,0,3,0
158525,158525,City of Salida,"SALIDA, CITY OF",Salida,Salida,Salida CCD,TRUE,CO,Colorado,15,93173,1935560,67280,867280,MP,15,801593173,81201-0417,1,1,7,8,4,3,2,8,0.000033,18.35438884,0,0,2,0,2,0,0,9.185535253,2.084554206,77.23473837,48.9,94.3,49.3,2.9,20.1243805,45.3,69.4,10.60979772,2,2,1,0,1,0
201563,201563,Town of Silverthorne,"SILVERTHORNE, TOWN OF",Silverthorne,Silverthorne,Silverthorne CCD,TRUE,CO,Colorado,117,93287,1935566,70525,870525,MP,117,811793287,80498-1309,1,2,8,8,4,3,2,8,1.0782812,13.6955975,0,1,2,0,3,0,1.359653379,9.340929942,2.666987829,256.5394243,36,83,54.2,1.7,25.4118237,48.6,61.6,11.20022639,3,2,3,1,2,1
201609,201609,Town of Windsor,"WINDSOR, TOWN OF",Windsor,Windsor,Windsor CCD,TRUE,CO,Colorado,123,93895,1935598,85485,885485,MP,123,812393895,80550-5141,1,2,7,8,4,2,2,8,11.4900805,15,0,1,2,0,3,0,1.708121058,9.867134723,4.52372537,94.88682296,36.5,93.7,50.1,10.7,22.4959226,44.7,78.2,11.1611812,2,1,0,0,9,0
105772,105772,City of New Haven,"NEW HAVEN, CITY OF",New Haven,New Haven,New Haven town,TRUE,CT,Connecticut,9,52070,213471,52000,952000,NE,9,900952070,06510-2016,1,1,3,1,1,1,1,9,20.2094624,0,17.24299812,2,0,2,4,0,0,11.77358828,7.819524318,4.977108375,29.9,42.6,48.2,9.8,16.856112,61,29.5,10.57036776,4,3,6,2,99,0
172978,172978,Town of South Windsor,"SOUTH WINDSOR, TOWN OF",South Windsor,South Windsor,South Windsor town,TRUE,CT,Connecticut,3,71390,213509,71390,971390,NE,3,900371390,06074-2734,1,2,6,1,1,2,2,9,18.9822631,1,0.285929427,2,1,1,4,0,2.358257532,10.1545964,5.871150871,5.312960839,43.3,84.6,48.3,12.5,26.6054326,65.11,87.6,11.38906148,3,2,4,1,83,0
173008,173008,Town of Windsor,"WINDSOR, TOWN OF",Windsor,Windsor,Windsor town,TRUE,CT,Connecticut,3,87000,212354,87000,987000,NE,3,900387000,06095-2940,1,2,5,1,1,2,2,9,18.0948748,1,0.127729586,2,1,1,4,0,0,10.2765672,5.892132552,2.857952332,43.1,54.7,47.6,9.1,21.4564549,65.11,82.1,11.2733349,2,2,3,0,82,1
173330,173330,City of Shelton,"SHELTON, CITY OF",Shelton,Shelton,Shelton town,TRUE,CT,Connecticut,1,68170,213504,68100,968100,NE,1,900168170,06484-3207,1,1,5,1,1,2,1,9,7.2074375,0,1.724629821,1,0,1,2,0,1.288751581,10.58554851,6.184173165,3.826671216,44.4,90.8,48.5,15,20.3143801,58.7,81.4,11.29794848,3,2,2,0,100,1
172919,172919,Town of Berlin,"BERLIN, TOWN OF",Berlin,Kensington,Berlin town,TRUE,CT,Connecticut,3,4300,213388,4300,94300,NE,3,900304300,06037-2655,1,2,6,1,1,2,4,9,13.3622921,1,0,2,1,0,3,0,0,9.896765007,5.64981094,9.063958276,45.5,94.9,48.5,14.1,24.7358481,65.11,84.4,11.36455306,3,2,1,0,59,0
105478,105478,Town of Mansfield,"MANSFIELD, TOWN OF",Mansfield,Storrs Mansfield,Mansfield town,TRUE,CT,Connecticut,13,44910,213456,44910,944910,NE,13,901344910,06268-2574,1,2,6,1,1,3,2,9,0,1,0,0,1,0,1,0,1.609370176,10.18652134,5.430768205,28.10328185,21.5,81.3,51.9,3.6,15.3935409,59.7,64,11.09496765,4,3,3,0.5,23,0
173430,173430,Town of Plymouth,"PLYMOUTH, TOWN OF",Plymouth,Terryville,Plymouth town,TRUE,CT,Connecticut,5,60750,213489,60750,960750,NE,5,900560750,06786-5107,1,2,6,1,1,2,1,9,0.0100258,1,0,0,1,0,1,0,0,9.412709624,5.354847853,5.23465704,41.9,96,49.6,20.8,12.3393106,51.6,79.7,11.17926926,4,2,4,2,37,0
173107,173107,Town of Pomfret,"POMFRET, TOWN OF",Pomfret,Pomfret Center,Pomfret town,TRUE,CT,Connecticut,15,61030,213490,61030,961030,NE,15,901561030,06259-1741,1,2,8,1,1,3,4,9,0,1,0,0,1,0,1,0,0,8.35396813,3.699067133,11.82201159,41.7,95.7,49.4,12.2,22.3969502,56.4,74.9,11.13134289,4,1,1,0,1,0
173106,173106,Town of Thompson,"THOMPSON, TOWN OF",Thompson,North Grosvenordale,Thompson town,TRUE,CT,Connecticut,15,75870,213516,75870,975870,NE,15,901575870,06255-0899,1,2,7,1,1,3,4,9,0,1,0,0,1,0,1,0,1.207360209,9.154616223,4.330271473,6.533002929,42.6,95.9,50,20.4,11.4373543,56.4,79.4,11.01782554,4,1,1,0,12,0
105109,105109,Town of Bloomfield,"BLOOMFIELD, TOWN OF",Bloomfield,Bloomfield,Bloomfield town,TRUE,CT,Connecticut,3,5910,213392,5910,95910,NE,3,900305910,06002-2460,1,2,6,1,1,2,2,9,10.3312175,1,0,1,1,0,2,0,0,9.927497005,5.708092919,4.589778935,47.9,35.7,44.9,7.1,20.97964,65.11,74,11.13271866,2,2,1,0,75,0
173072,173072,Town of Brooklyn,"BROOKLYN, TOWN OF",Brooklyn,Brooklyn,Brooklyn town,TRUE,CT,Connecticut,15,9190,213400,9190,99190,NE,15,901509190,6234,1,2,7,1,1,3,4,9,0,1,0,0,1,0,1,0,1.32E-10,9.013108202,4.685843677,14.4569915,40.9,92.6,51.2,10.9,12.7023354,56.4,74.7,11.13970003,3,1,0,0,25,0
173082,173082,Town of Coventry,"COVENTRY, TOWN OF",Coventry,Coventry,Coventry town,TRUE,CT,Connecticut,13,17800,213413,17800,917800,NE,13,901317800,06238-3615,1,2,6,1,1,2,2,9,0,1,0,0,1,0,1,0,1.719389126,9.428270356,4.84996392,8.092837274,41.5,95.8,50.6,11.2,20.940586,59.7,87.5,11.36493577,4,2,1,0,11,0
173228,173228,Town of Durham,"DURHAM, TOWN OF",Durham,Durham,Durham town,TRUE,CT,Connecticut,7,20810,213419,20810,920810,NE,7,900720810,06422-0428,1,2,7,1,1,2,4,9,5.5928197,1,0,1,1,0,2,0,3.792641379,8.907612341,4.824442993,11.48332579,42.8,96.3,49.9,18.3,22.5558755,60.7,92.1,11.56567919,2,1,2,0,26,0
173100,173100,Town of Hebron,"HEBRON, TOWN OF",Hebron,Hebron,Hebron town,TRUE,CT,Connecticut,13,37910,213445,37910,937910,NE,13,901337910,06248-1501,1,2,7,1,1,2,4,9,0.00176,1,0,0,1,0,1,0,0,9.178436823,4.609281849,12.4970964,41.8,96.7,49.9,9.5,26.0160903,65.11,90.5,11.59398919,2,2,0,0,7,0
105600,105600,Town of Killingworth,"KILLINGWORTH, TOWN OF",Killingworth,Killingworth,Killingworth town,TRUE,CT,Connecticut,7,40710,213448,40710,940710,NE,7,900740710,06419-1218,1,2,7,1,1,2,4,9,4.8707468,1,0,1,1,0,2,0,1.058340074,8.783396232,4.264912988,8.424725823,46.5,96.4,49.3,12.9,31.1854478,60.7,95.1,11.50791292,4,4,3,0,3,1
173103,173103,Town of Lebanon,"LEBANON, TOWN OF",Lebanon,Lebanon,Lebanon town,TRUE,CT,Connecticut,11,42390,213449,42390,942390,NE,11,901142390,06249-1506,1,2,7,1,1,3,4,9,7.4611696,1,0,1,1,0,2,0,0.689522283,8.896724917,3.940101642,5.805704358,42.7,95.8,50.6,13.6,16.8619881,59.7,88.4,11.19038966,3,1,1,0,0,0
173262,173262,City of Meriden,"MERIDEN, CITY OF",Meriden,Meriden,Meriden town,TRUE,CT,Connecticut,9,46520,213458,46450,946450,NE,9,900946520,06450-5605,1,1,4,1,1,1,2,9,8.1931078,1,0,1,1,0,2,0,0,11.01646286,6.880279843,4.505185083,37.7,73.5,48.4,14.7,11.5104821,65.11,60.9,10.8943847,2,2,2,0,90,1
173316,173316,Town of Oxford,"OXFORD, TOWN OF",Oxford,Oxford,Oxford town,TRUE,CT,Connecticut,9,58300,213486,58300,958300,NE,9,900958300,06478-1298,1,2,7,1,1,2,4,9,3.8361104,1,0,1,1,0,2,0,0.726917422,9.448017793,4.997087897,29.14163527,43.4,95.5,49.7,17.5,23.269357,58.7,91.7,11.58524613,4,3,0,0,46,0
105208,105208,Town of Plainville,"PLAINVILLE, TOWN OF",Plainville,Plainville,Plainville town,TRUE,CT,Connecticut,3,60120,213488,60120,960120,NE,3,900360120,06062-1900,1,2,6,1,1,2,2,9,6.4457394,1,0,1,1,0,2,0,8.127824457,9.782223465,6.634940866,2.239150508,42,90.8,48.4,14.2,11.8751773,65.11,71.6,11.05796019,3,3,2,0.1,100,0
173411,173411,Town of Prospect,"PROSPECT, TOWN OF",Prospect,Prospect,Prospect town,TRUE,CT,Connecticut,9,62290,213493,62290,962290,NE,9,900962290,06712-1609,1,2,7,1,1,2,1,9,4.8914325,1,0,1,1,0,2,0,0,9.148996742,5.523994828,8.016538417,43.8,95.3,48.2,16.5,20.502047,61,92.4,11.36820023,4,1,3,0,71,1
173109,173109,Town of Putnam,"PUTNAM, TOWN OF",Putnam,Putnam,Putnam town,TRUE,CT,Connecticut,15,62710,213494,62710,962710,NE,15,901562710,06260-1831,1,2,7,1,1,3,4,9,0,1,0,0,1,0,1,0,0,9.16785032,5.20000389,6.465229949,39.9,94.1,48.9,11.7,8.866583,56.4,58,10.84310411,1,1,0,0,19,0
172970,172970,Town of Simsbury,"SIMSBURY, TOWN OF",Simsbury,Simsbury,Simsbury town,TRUE,CT,Connecticut,3,68940,213506,68940,968940,NE,3,900368940,06070-0495,1,2,6,1,1,2,4,9,14.1510496,1,0,2,1,0,3,0,0,10.06522368,5.578441761,1.192218301,43.5,92.1,48.8,8.9,36.7125272,65.11,84.5,11.63712344,4,3,2,0,67,0
173344,173344,Town of Southington,"SOUTHINGTON, TOWN OF",Southington,Southington,Southington town,TRUE,CT,Connecticut,3,70550,213508,70550,970550,NE,3,900370550,06489-0610,1,2,5,1,1,2,2,9,7.4700081,1,0,1,1,0,2,0,0,10.67055876,6.117937884,8.409685864,43.3,94.3,48.1,13.4,20.126615,65.11,82.4,11.26026299,3,1,0,0,80,0
173431,173431,Town of Thomaston,"THOMASTON, TOWN OF",Thomaston,Thomaston,Thomaston town,TRUE,CT,Connecticut,5,75730,213515,75730,975730,NE,5,900575730,06787-1744,1,2,7,1,1,2,4,9,0.000633,1,0,0,1,0,1,0,0,8.972971113,5.51944136,5.117952819,42.5,96.8,48.4,15.8,16.5375333,51.6,76,11.0664821,2,1,0,0,75,0
173527,173527,Town of Wilton,"WILTON, TOWN OF",Wilton,Wilton,Wilton town,TRUE,CT,Connecticut,1,86370,213535,86370,986370,NE,1,900186370,06897-4008,1,2,6,1,1,2,4,9,7.6203577,0,0,1,0,0,1,0,0,9.801565563,5.543787098,2.432938241,42.9,92.3,48.7,8.2,38.2846593,58.7,86.6,11.94321326,3,2,2,1,82,0
113941,113941,City of Seaford,"SEAFORD, CITY OF",Seaford,Seaford,Seaford CCD,TRUE,DE,Delaware,5,93404,1935624,64320,1064320,NE,5,1000593404,19973-5100,1,1,7,5,3,3,2,10,9.8779249,2.048979592,3.871818782,1,1,1,3,1,0.842206548,10.13126037,4.635343308,274.9216301,40.2,66.6,47.9,10.9,8.4432718,45.2,71.6,10.71942742,3,1,0,0,17,0
304825,304825,Town of Georgetown,"GEORGETOWN, TOWN OF",Georgetown,Georgetown,Georgetown CCD,TRUE,DE,Delaware,5,91036,1935608,29090,1029090,NE,5,1000591036,19947,1,2,8,5,3,2,2,10,9.5968533,2,0,1,1,0,2,1,2.193282416,9.613603057,4.418895775,222.3562352,33,60.8,55,13.6,7.4455501,45.2,69.1,10.72919691,2,1,0,0,7,0
178138,178138,City of Newark,"NEWARK, CITY OF",Newark,Newark,Newark CCD,TRUE,DE,Delaware,3,92738,1935609,50670,1050670,NE,3,1000392738,19715-0390,1,1,5,5,3,1,2,10,6.1445724,1,0,1,1,0,2,1,0,11.13783921,6.78097734,140.7363296,28.3,77.1,47.5,7.7,18.571033,54.19,60.5,10.99655114,3,1,3,0,77,1
351462,351462,City of Bonita Springs,"BONITA SPRINGS, CITY OF",Bonita Springs,Bonita Springs,Bonita Springs CCD,TRUE,FL,Florida,71,90234,1935699,7525,127525,SE,71,1207190234,34135-4239,1,1,5,5,3,2,2,12,31.134472,8,14.0594415,2,1,2,5,1,18.99993733,11.50134871,5.815091032,201.3964692,50.6,90.4,49.9,3.9,14.7320084,44.45,78,10.95087672,3,1,0,0,52,1
182466,182466,City of Daytona Beach,"DAYTONA BEACH, CITY OF",Daytona Beach,Daytona Beach,Daytona Beach CCD,TRUE,FL,Florida,127,90780,1935741,16525,1216525,SE,127,1212790780,32115-2451,1,1,4,5,3,1,2,12,34.6347877,10,19.7905426,2,2,2,6,1,0.58843168,10.61130165,6.593936248,-36.68735962,33,42.5,49.7,5.3,6.4038865,52.41,37.8,10.17126024,2,1,0,0,86,0
252579,252579,City of Deltona,"DELTONA, CITY OF",Deltona,Deltona,Deltona CCD,TRUE,FL,Florida,127,90845,1935746,17200,1217200,SE,127,1212790845,32725-1806,1,1,4,5,3,2,2,12,32.7984416,10.27091634,8.813864265,2,2,1,5,1,16.65089784,11.46319936,5.931470172,36.82038451,38.7,78,48.8,6.7,8.5450935,52.41,82,10.83344448,3,2,0,0,43,1
127045,127045,City of Fort Myers,"FORT MYERS, CITY OF",Fort Myers,Fort Myers,Fort Myers CCD,TRUE,FL,Florida,71,91131,1935769,24125,1224125,SE,71,1207191131,33902-2217,1,1,5,5,3,1,1,12,61.4030184,8.15,44.66167387,2,1,2,5,1,12.72791154,11.92133291,6.428940109,212.0685363,46.1,73.4,48.8,3.1,13.2160022,44.45,58.8,10.69062586,2,1,1,0,88,0
124225,124225,City of New Smyrna Beach,"NEW SMYRNA BEACH, CITY OF",New Smyrna Beach,New Smyrna Beach,New Smyrna Beach CCD,TRUE,FL,Florida,127,92340,1935865,48625,1248625,SE,127,1212792340,32168-7040,1,1,6,5,3,2,2,12,31.2978436,9.975836431,71.32944691,2,2,2,6,1,10.5986623,10.9524368,4.666747076,184.7815243,52,92.7,48.4,7.1,9.9835417,52.41,77.8,10.72603887,3,1,0,0,15,0
183623,183623,City of North Port,"NORTH PORT, CITY OF",North Port,North Port,North Port CCD,TRUE,FL,Florida,115,92431,1935873,49675,1249675,SE,115,1211592431,34286-4100,1,1,6,5,3,2,2,12,18.9114952,8.091954023,4.400623896,2,1,1,4,1,0,11.03438954,5.86787419,171.8296267,43.2,88.3,48.6,5.6,8.1485519,49.52,77.1,10.73171181,3,1,1,1,61,1
124351,124351,City of Ormond Beach,"ORMOND BEACH, CITY OF",Ormond Beach,Ormond Beach,Ormond Beach CCD,TRUE,FL,Florida,127,92535,1935882,53150,1253150,SE,127,1212792535,32175-0277,1,1,5,5,3,2,2,12,34.2919775,10,29.80163865,2,2,2,6,1,24.03125796,10.8879228,6.182501872,47.45048346,49.1,88,48,5.2,12.6998415,50.43,71.3,10.63700863,2,1,0,0,55,1
124238,124238,City of Palatka,"PALATKA, CITY OF",Palatka,Palatka,Palatka CCD,TRUE,FL,Florida,107,92574,1935885,53875,1253875,SE,107,1210792574,32177-3735,1,1,6,5,3,3,2,12,32.2853275,11.43250688,18.4245049,2,2,2,6,1,9.279587597,10.07685245,4.173903493,137.0776438,38.3,65.3,47.7,16.9,6.5796082,28.23,65.2,10.39848863,2,1,1,0,10,0
182849,182849,City of Palm Bay,"PALM BAY, CITY OF",Palm Bay,Palm Bay,Palm Bay CCD,TRUE,FL,Florida,9,92587,1935886,54000,1254000,SE,9,1200992587,32907-3009,1,1,4,5,3,1,2,12,16.5200887,9,5.562275087,2,2,1,5,1,0,11.54728824,6.381456655,30.326269,39.8,72.9,48.3,12.9,9.842379,44.33,74.7,10.7055564,2,2,2,0,81,1
183559,183559,City of Punta Gorda,"PUNTA GORDA, CITY OF",Punta Gorda,Punta Gorda,Punta Gorda CCD,TRUE,FL,Florida,15,92899,1935910,59200,1259200,SE,15,1201592899,33950-4417,1,1,6,5,3,1,2,12,15.9164768,9,10.50524976,2,2,2,6,1,7.828309568,10.55166352,3.345601851,166.599275,59.6,92.4,50.9,4.8,12.1923282,40.5,83.1,10.80320165,3,3,2,0,4,1
182784,182784,City of Titusville,"TITUSVILLE, CITY OF",Titusville,Titusville,Titusville CCD,TRUE,FL,Florida,9,93419,1935955,71900,1271900,SE,9,1200993419,32781-2806,1,1,5,5,3,1,2,12,30.710992,10,16.68509092,2,2,2,6,1,22.95004991,11.10052637,5.147940569,62.78829604,46.5,84,48.7,11.3,11.4550803,52.41,74.2,10.74399815,4,2,1,0,20,1
