network,campaign,adgroup,small_cohort,ostype,nb_device_id,per_fb_homescreen,per_fb_search,per_fb_view_listing,per_fb_view_product,per_add_to_cart,per_guest_sale,per_sale,per_ios,per_nc
InMobi,App_Native,1452880178577456,2016-04-13,ios,478,0.6820083682,0.343096234309623,0.564853556485356,0.4581589958159,0.156903765690377,0.0188284518828452,0.0125523012552301,1,0.060669456
InMobi,App_Native,1453932320649080,2016-04-13,android,318,0.6761006289,0.311320754716981,0.430817610062893,0.449685534591195,0.0943396226415094,0.0157232704402516,0.0377358490566038,0,0.047169811
InMobi,App_Native,1453932492790355,2016-04-13,android,2631,0.6875712657,0.371721778791334,0.495629038388445,0.507411630558723,0.112124667426834,0.0197643481565945,0.0262257696693273,0,0.051311288
InMobi,App_Native,2014,2016-04-13,android,372,0.9758064516,0.387096774193548,0.489247311827957,0.505376344086022,0.0967741935483871,0.0161290322580645,0.0188172043010753,0,0.018817204
InMobi,App_Native,3563,2016-04-13,android,1120,0.5982142857,0.21875,0.270535714285714,0.271428571428571,0.0571428571428571,0.0133928571428571,0.00535714285714286,0,0.028571429
InMobi,App_Native,3745,2016-04-13,android,435,0.3885057471,0.147126436781609,0.195402298850575,0.193103448275862,0.0551724137931034,0.00229885057471264,0.00919540229885057,0,0.020689655
InMobi,App_Native,4125,2016-04-13,android,668,0.9326347305,0.338323353293413,0.538922155688623,0.534431137724551,0.0988023952095808,0.0239520958083832,0.0104790419161677,0,0.035928144
InMobi,App_Native,{affiliate_id},2016-04-13,android,757,0.8652575958,0.317040951122853,0.401585204755614,0.3778071334214,0.0752972258916777,0.011889035667107,0.00792602377807133,0,0.026420079
IronSource,ID_App_Generic,CMC_PB37482_49372,2016-04-13,android,434,0.9861751152,0.407834101382488,0.433179723502304,0.456221198156682,0.131336405529954,0.0138248847926267,0.0207373271889401,0,0.043778802
IronSource,ID_App_Generic,CMC_PB37482_54433,2016-04-13,android,273,0.8534798535,0.256410256410256,0.362637362637363,0.36996336996337,0.0659340659340659,0.010989010989011,0.00732600732600733,0,0.014652015
IronSource,ID_App_Generic,CMC_PB41845_210805863,2016-04-13,android,301,0.9169435216,0.315614617940199,0.534883720930233,0.488372093023256,0.116279069767442,0.0465116279069767,0.00664451827242525,0,0.056478405
Motive,ID_App_Native,68332,2016-04-13,android,645,0.7209302326,0.310077519379845,0.431007751937985,0.418604651162791,0.0930232558139535,0.0170542635658915,0.0186046511627907,0,0.03255814
BBM,ID_PaidAppInstall,SponsoredUpdate,2016-04-13,android,4068,0.4309242871,0.177974434611603,0.275565388397247,0.265240904621436,0.048180924287119,0.0135201573254671,0.00270403146509341,0,0.036381514
BBM,ID_PaidAppInstall,SponsoredUpdate,2016-04-13,ios,321,0.5264797508,0.186915887850467,0.398753894080997,0.264797507788162,0.059190031152648,0.00934579439252336,0.00311526479750779,1,0.043613707
Mobvista SDK,ID_Traffic_Placement,441_0d399929b9a355b7,2016-04-13,android,260,0.7115384615,0.353846153846154,0.426923076923077,0.407692307692308,0.0961538461538462,0.0153846153846154,0.0115384615384615,0,0.026923077
Mobvista SDK,ID_Traffic_Placement,441_6ae2e6c404abc284,2016-04-13,android,3129,0.548098434,0.269734739533397,0.348034515819751,0.342281879194631,0.0885266858421221,0.0223713646532438,0.0118248641738575,0,0.04506232
Mobvista SDK,ID_Traffic_Placement,441_93960d5fb44e9016,2016-04-13,android,553,0.47920434,0.173598553345389,0.227848101265823,0.229656419529837,0.0524412296564195,0.0126582278481013,0.00904159132007233,0,0.028933092
Mobvista SDK,ID_Traffic_Placement,441_98be175f18ff1211,2016-04-13,android,2392,0.4209866221,0.235785953177258,0.240802675585284,0.275501672240803,0.0610367892976589,0.00877926421404682,0.0146321070234114,0,0.036789298
Mobvista SDK,ID_Traffic_Placement,441_dcacc2b04bdf831e,2016-04-13,android,668,0.9745508982,0.440119760479042,0.591317365269461,0.574850299401198,0.115269461077844,0.029940119760479,0.0179640718562874,0,0.03742515
Taptica,Traffic_Placement,1296739,2016-04-13,android,278,1,0.579136690647482,0.618705035971223,0.694244604316547,0.201438848920863,0.0251798561151079,0.0287769784172662,0,0.057553957
Taptica,Traffic_Placement,1381228,2016-04-13,android,652,0.5444785276,0.233128834355828,0.274539877300614,0.29601226993865,0.053680981595092,0.0122699386503067,0.00766871165644172,0,0.042944785
Taptica,Traffic_Placement,1476585,2016-04-13,android,729,0.768175583,0.238683127572016,0.373113854595336,0.345679012345679,0.0713305898491084,0.0123456790123457,0.00823045267489712,0,0.041152263
Taptica,Traffic_Placement,861520,2016-04-13,android,517,0.5589941973,0.150870406189555,0.272727272727273,0.224371373307544,0.0812379110251451,0.0193423597678917,0,0,0.032882012
Organic,0,0,2016-04-16,android,19596,0.9985201061,0.541028781383956,0.554807103490508,0.622473974280465,0.130128597672994,0.0244437640334762,0.0316901408450704,0,0.043018983
Organic,0,0,2016-04-16,ios,4671,0.9995718262,0.463070006422608,0.595161635624063,0.475487047741383,0.155213016484693,0.0207664311710554,0.0318989509740955,1,0.041746949
IronSource,App_Generic,0,2016-04-16,android,481,0.6632016632,0.187110187110187,0.374220374220374,0.297297297297297,0.0769230769230769,0.0124740124740125,0,0,0.03950104
Mobvista,App_Generic,192_a2fe8c05877ec786,2016-04-16,android,228,0.9429824561,0.271929824561404,0.37719298245614,0.298245614035088,0.0219298245614035,0,0,0,0.013157895
Mobvista,App_Generic,333_56468d5607a5aaf1,2016-04-16,android,308,0.6655844156,0.266233766233766,0.383116883116883,0.363636363636364,0.0876623376623377,0.0227272727272727,0,0,0.022727273
Mobvista,App_Generic,441_6ae2e6c404abc284,2016-04-16,android,1211,0.0008257638,0,0.000825763831544178,0.000825763831544178,0,0,0,0,0.022295623
Mobvista,App_Generic,441_9216ab2940fd8b81,2016-04-16,ios,1075,0.543255814,0.301395348837209,0.390697674418605,0.32,0.101395348837209,0.013953488372093,0.0195348837209302,1,0.03627907
Mobvista,App_Generic,441_98be175f18ff1211,2016-04-16,android,1931,0.2708441222,0.138788192646297,0.158467115484205,0.164163645779389,0.0398757120662869,0.00466079751424133,0.00569653029518384,0,0.032107716
Mobvista,App_Generic,441_db31e0a485a2b6c7,2016-04-16,ios,283,0.5088339223,0.289752650176678,0.378091872791519,0.300353356890459,0.0812720848056537,0.00706713780918728,0.0212014134275618,1,0.067137809
Mobvista,App_Generic,6404_895d69c5ed316358,2016-04-16,android,801,0.8913857678,0.289637952559301,0.459425717852684,0.369538077403246,0.129837702871411,0.0124843945068664,0.00873907615480649,0,0.026217228
Mobvista,App_Generic,6404_a9732767cb7d5f56,2016-04-16,android,727,0.9160935351,0.302613480055021,0.475928473177442,0.378266850068776,0.137551581843191,0.0165061898211829,0.00275103163686382,0,0.027510316
Mobvista,App_Generic,6404_abdfab4488f20142,2016-04-16,android,741,0.8893387314,0.259109311740891,0.442645074224022,0.349527665317139,0.124156545209177,0.0107962213225371,0.00539811066126856,0,0.018893387
Mobvista,App_Generic,6404_e165ad5ea8e9c41c,2016-04-16,android,778,0.9177377892,0.314910025706941,0.469151670951157,0.38560411311054,0.134961439588689,0.0179948586118252,0.006426735218509,0,0.033419023
Mobvista,App_Generic,6404_eabf176351ca5098,2016-04-16,android,792,0.9078282828,0.319444444444444,0.503787878787879,0.391414141414141,0.123737373737374,0.0138888888888889,0.00378787878787879,0,0.016414141
Mobvista,App_Generic,6981_aab3238922bcc25a,2016-04-16,android,443,0.9571106095,0.169300225733634,0.483069977426637,0.334085778781038,0.0406320541760722,0.0090293453724605,0.00677200902934537,0,0.015801354
Mobvista,App_Generic,6981_c0c7c76d30bd3dca,2016-04-16,android,464,0.9698275862,0.226293103448276,0.53448275862069,0.351293103448276,0.0581896551724138,0.00862068965517241,0.00646551724137931,0,0.012931034
Mobvista,App_Generic,6998_4b6d72dbb269b561,2016-04-16,android,294,0.8401360544,0.200680272108844,0.445578231292517,0.326530612244898,0.0578231292517007,0.0102040816326531,0,0,0.027210884
Mobvista,App_Generic,6998_6da0fdc213913622,2016-04-16,android,263,0.783269962,0.163498098859316,0.448669201520913,0.315589353612167,0.0608365019011407,0.0114068441064639,0.00760456273764259,0,0.007604563
Mobvista,App_Generic,6998_b907c79431f2544f,2016-04-16,android,275,0.8145454545,0.167272727272727,0.44,0.341818181818182,0.0654545454545455,0.0218181818181818,0,0,0.014545455
Mobvista,App_Generic,6998_cd91418538c6d901,2016-04-16,android,290,0.8413793103,0.172413793103448,0.444827586206897,0.324137931034483,0.0689655172413793,0.0103448275862069,0.00344827586206897,0,0.024137931
Mobvista,App_Generic,6998_d8274e53c12d5975,2016-04-16,android,283,0.8409893993,0.144876325088339,0.441696113074205,0.328621908127208,0.0600706713780919,0.0141342756183746,0.00706713780918728,0,0.042402827
Mobvista,App_Generic,7363_45c48cce2e2d7fbd,2016-04-16,android,201,0.8855721393,0.17910447761194,0.467661691542289,0.298507462686567,0.0597014925373134,0.0248756218905473,0,0,0.034825871
Mobvista,App_Generic,7728_628400686d2929e1,2016-04-16,android,201,0.9402985075,0.189054726368159,0.417910447761194,0.288557213930348,0.0298507462686567,0.00995024875621891,0,0,0.039800995
Mobvista,App_Generic,7957_aab3238922bcc25a,2016-04-16,android,442,0.943438914,0.203619909502262,0.48868778280543,0.33710407239819,0.0520361990950226,0.0158371040723982,0.00452488687782805,0,0.022624434
Mobvista,App_Generic,7957_c0c7c76d30bd3dca,2016-04-16,android,517,0.9845261122,0.222437137330754,0.543520309477756,0.41779497098646,0.0599613152804642,0.0135396518375242,0,0,0.01934236
InMobi,App_Native,1072,2016-04-16,android,594,0.9781144781,0.237373737373737,0.336700336700337,0.279461279461279,0.0622895622895623,0.00505050505050505,0.00336700336700337,0,0.013468013
InMobi,App_Native,1090,2016-04-16,android,2739,0.9412194231,0.277473530485579,0.470244614822928,0.406717780211756,0.0624315443592552,0.00985761226725082,0.00620664476086163,0,0.024096386
InMobi,App_Native,1452879973491727,2016-04-16,android,20623,0.8251951704,0.394074576928672,0.576977161421714,0.56727925132134,0.109440915482713,0.0337972166998012,0.0120738980749648,0,0.057072201
InMobi,App_Native,1452880178577456,2016-04-16,ios,748,0.8663101604,0.459893048128342,0.692513368983957,0.581550802139037,0.200534759358289,0.0347593582887701,0.0294117647058824,1,0.064171123
InMobi,App_Native,1453932320649080,2016-04-16,android,347,0.7694524496,0.409221902017291,0.510086455331412,0.556195965417867,0.118155619596542,0.0230547550432277,0.0288184438040346,0,0.043227666
InMobi,App_Native,1453932492790355,2016-04-16,android,2623,0.7502859321,0.39344262295082,0.519634006862371,0.543652306519253,0.103698055661456,0.0263057567670606,0.0202058711399161,0,0.054517728
InMobi,App_Native,2014,2016-04-16,android,620,0.9935483871,0.441935483870968,0.451612903225806,0.466129032258065,0.111290322580645,0.00967741935483871,0.00967741935483871,0,0.025806452
InMobi,App_Native,3563,2016-04-16,android,1160,0.6844827586,0.252586206896552,0.314655172413793,0.319827586206897,0.0551724137931034,0.0112068965517241,0.00517241379310345,0,0.030172414
InMobi,App_Native,3745,2016-04-16,android,382,0.4005235602,0.159685863874346,0.159685863874346,0.175392670157068,0.0287958115183246,0,0.00523560209424084,0,0.020942408
InMobi,App_Native,4125,2016-04-16,android,801,0.9600499376,0.368289637952559,0.541822721598002,0.526841448189763,0.106117353308365,0.0262172284644195,0.0162297128589263,0,0.04494382
InMobi,App_Native,{affiliate_id},2016-04-16,android,865,0.8150289017,0.295953757225434,0.33757225433526,0.331791907514451,0.0635838150289017,0.00809248554913295,0.00578034682080925,0,0.013872832
IronSource,ID_App_Generic,CMC_PB41845_203837555,2016-04-16,android,210,1,0.457142857142857,0.428571428571429,0.49047619047619,0.114285714285714,0.0238095238095238,0.00476190476190476,0,0.038095238
